text,label
Bir arkadaşım ile aram bozuldu ve o benim bütün sırlarımı açıkladı bu beni tiksindirdi.,Disgust
Müzik dinlediğim zaman.,Happy
İnatlaşan insanlara.,Anger
Birisine özlem duyduğum zaman.,Sadness
Yara gördüğüm zaman.,Disgust
Hiç bir şeye şaşırmadığımı fark ettiğim zaman şaşırdım.,Surprise
Arkadaşım ile girdiğim iddiayı kazandığım zaman mutlu oldum.,Happy
Tek başıma evde kaldığım zamanlar.,Fear
Sallayıp ta tutturduğum sorulara.,Surprise
Kardeşimin doğması.,Happy
Köpeğimi gezdirirken başka büyük bir köpeğin saldırmasından dolayı korktum.,Fear
Hareketlerimi taklit edip dalga geçen insanlara.,Anger
Babam ile tartıştığımızda üzülmüştüm.,Sadness
Konuşurken tükürük saçan insanlardan.,Disgust
Kendisi gibi davranmayan insanlar beni şaşırtıyor.,Surprise
Geziler beni mutlu eder.,Happy
İzlediğim bazı polisiye filmlerden.,Fear
Düşüncelerime saygı duymayanlara.,Anger
Sağlık sorunları beni üzer.,Sadness
Böceklerden.,Fear
Beklemediğim her şey.,Surprise
Arkadaşlarım ve ailem ile geçirdiğim vakitlerde.,Happy
Babam kalp krizi geçirdiği zaman ölmesinden korktum.,Fear
Sabit fikirli insanlara.,Anger
İstediğim bölümü kazanamaz isem çok üzülürüm.,Sadness
Kulağını karıştıran insanlardan.,Disgust
Evimize hırsız girdiği zaman.,Fear
Babam iflas ettiği zaman.,Sadness
Kardeşim doğunca mutlu oldum.,Happy
Üniversite sınavı aklıma geldikçe korkuyorum.,Fear
Eşyalarım izinsiz kullanıldığında.,Anger
Burnunu karıştıran insanlardan.,Disgust
Futbolcuların aldıkları ücretleri duyduğumda.,Surprise
Resim çizdiğimde ve yeni şeyler öğrendiğimde.,Happy
Ülkenin sosyal yönden yetersiz olmasına.,Sadness
Ablamın hastalanması ve onun çektiği acılar sebebi ile psikolojisinin bozulmasına çok üzüldüm.,Sadness
Sevdiğim insanlar tarafından kandırıldığım zaman.,Sadness
Hoşlandığım çocuk Seni seviyorum benimle çıkar mısın? dedi ve arkasından 1 Nisan dedi.,Sadness
Spor yaptığım zaman.,Happy
Akşamları sokaklarda tek başıma olmaktan.,Fear
Ukala ve dedikoducu insanlara.,Anger
Çöp kokularından.,Disgust
Beklenmedik tepkilere.,Surprise
Yüksek not aldığımda.,Happy
Derste yemek yerken yakalandığımda boğazımda kalan yemek yüzünden boğuluyorum sandım.,Fear
Öğretmenin bana çok konuştuğumu söylediği zaman.,Sadness
Yüksek not aldığımda.,Happy
Biyoloji öğretmeninin yaptığımız bir deney sonucu hepimize 100 vereceğini söylemesi mutlu etti.,Happy
Eve geldiğim de kardeşimin kapının arkasına saklanıp beni korkutması.,Fear
Ders işlenirken sınıftaki gürültüye sinir oluyorum.,Anger
Kanser olan anneannem fenalaştığı zaman.,Sadness
Tırnak kesen birisini gördüğüm zaman.,Disgust
Zamansız çalan kapı ve telefonlar şaşırtıyor.,Surprise
Sürprizler mutlu ediyor.,Happy
Önümdeki adama araba çarptığında.,Fear
Odamın kapısı çalınmadan girildiğinde.,Anger
İlk okul arkadaşım bir arabanın çarpması sonucu öldü.,Sadness
Uzun süredir küs olduğum arkadaşım mesaj attı.,Happy
Başarılı olduğum zaman.,Happy
Yükseklik.,Fear
Haksız yere suçlanmak.,Anger
Askeri liseye giremediğim zaman.,Sadness
Böceğin ezilirken çıkardığı ses.,Disgust
Telefonumu yüksek bir kattan düşürdüğümde.,Fear
Ailemde birliktelik gördüğümde.,Happy
Sevdiğim birisinin hastalanmasından.,Sadness
Sevdiğim birisini kaybetmekten.,Fear
Beklemediğim birisinin arkamdan iş çevirmesine.,Anger
Sevdiğim  yemekleri yerken.,Happy
Korku filmlerinden.,Fear
Yapmadığım bir şeyi yaptığımı iddia ettiklerinde.,Anger
Yalnız olduğumu düşündüğümde.,Fear
Sümüklü böceklerden.,Disgust
Aklıma olmayan insanlar ile karşılaştığımda.,Surprise
Başarıya ulaştığım zaman.,Happy
İnsanların yalan söylemesi ve bazı şeyleri saklı gizli yapmasına.,Anger
Sokak hayvanlarına kötü davranılması beni çok üzüyor.,Sadness
İnsanların her şeyinden tiksinirim.,Disgust
Beklenmedik haberler.,Surprise
Sevdiğim bir müzik grubunu görmek mutlu ederdi ama hiç görmedim maalesef.,Happy
Kardeşimin sulu hareketlerine.,Anger
Halamın vefatı.,Sadness
Tanımadığım birisinin ismim ile hitap etmesi.,Surprise
Güldüğümde.,Happy
Asansörlerde yalnız kalmaktan korkarım.,Fear
İnsanların gereksiz samimiyetleri ve sözümün kesilmesi.,Anger
Sevdiğim insanlardan kırıcı sözler duyduğumda.,Sadness
Sahte insanlara şaşırıyorum.,Surprise
Katıldığım bir yarışmada derece almıştım.,Happy
Beni dövmek isteyen birisinden korkarım.,Fear
Bir yarışmada 2. olmak.,Happy
Bir yarışmada derece alamamak.,Sadness
Kusmuk.,Disgust
İyi düşündüğüm kişilerin benim hakkımda kötü düşünmesine.,Anger
Fizik sınavından 100 aldığım zaman.,Happy
Saldırgan köpeklerden.,Fear
Annemin sürekli odamı toplamamı söylemesi.,Anger
Değer verdiğim insanların başına kötü bir şey gelmesi durumunda.,Sadness
Fizik sınavından 100 aldığım zaman.,Happy
Sevdiğim erkeğin de  beni sevmesi.,Happy
Sevdiğim erkeğin bir başka kızı sevmesinden.,Sadness
El  şakalarından hoşlanmam.,Anger
Sevdiğim erkeğin beni fark etmemesi.,Sadness
Tuvaletler.,Disgust
Hayatta her şey olabilir. Bu yüzden şaşırmam.,Surprise
Takip ettiğim dizinin  yeni sezon bölümleri başladığında.,Happy
Yükseklik.,Fear
Bilgisayarımın aniden kapanmasına.,Anger
Beğendiğim botun numarası olmadığını öğrendiğimde.,Sadness
Sevmediğim insanlar ile yan yana olduğum zaman.,Anger
Sürprizler.,Surprise
Moralim bozuk olduğu zaman çikolata yiyerek mutlu olmaya çalışırım.,Happy
Aileme ulaşamadığım zaman korkarım.,Fear
Bir kadının sokak köpeğine tekme attığını gördüğüm zaman öfkelenmiştim.,Anger
İnsanlar ile aram bozulduğu zaman üzülürüm.,Sadness
Böceklerden tiksinirim.,Disgust
Kötü geçen bir sınavdan yüksek not aldığım zaman.,Surprise
"""Şeyda"" gözlerime baktığı zaman.",Happy
"""Şeyda'nın"" okula gelmediği gün korkmuştum.",Fear
"""Şeyda'nın"" yanında başka birisini gördüğüm zaman.",Anger
"""Şeyda'nın"" beni reddetmesine.",Sadness
"""Şeyda'nın"" dışındaki herkesten.",Disgust
"""Şeyda'yı"" ilk gördüğüm an.",Happy
Arkadaşlarım ile aram düzeldiği zaman.,Happy
Arkadaşlarım ile küsmekten.,Fear
Sebepsiz yapılan kaprislere.,Anger
Arkadaşlarım ile aramın bozulmasına.,Sadness
Başarılı olmak mutlu ediyor.,Happy
Deli insanlardan korkarım.,Fear
Sevmediğim insanlar ile aynı ortamda olduğum zamanlar.,Sadness
Yaşlılara ve hayvanlara zarar verildiği zaman.,Anger
Ayrılıp ayrılıp barışan ikiyüzlü insanlara.,Anger
Güldüğüm zamanlar.,Happy
Köpek havlaması.,Fear
Yalan söylenmesi.,Anger
Reddedildiğim zaman.,Anger
Kusmuk.,Disgust
Ani tepkilerden.,Fear
Sevdiğim diziyi izlerken.,Happy
Korku dizileri izlerken.,Fear
Annemin ben dizi izlerken beni rahatsız etmesine.,Anger
Sevdiğim dizinin sezon finali yapmasına.,Sadness
Kusan insanlardan.,Disgust
Telefonumun 7. kattan düştüğü halde hiçbir şey olmamasına.,Surprise
Sürpriz doğum günü partisi yapmışlardı.,Surprise
Gece saatlerinde sokaklardaki köpeklerden.,Fear
Kolay bir matematik sorusunu çözemediğim zaman kendime kızmıştım.,Anger
Voleybol oynarken bir kıza fena çarptım.,Sadness
Çok küçük olan kuzenimin bir konsol oyununda beni yenmesine şaşırdım.,Surprise
1.5 yaşında olan kardeşimin büyüdüğünü görmek mutlu ediyor.,Happy
Korku oyunlarından.,Fear
Haberim olmadan yapılan işlere sinir olurum.,Anger
Ailem ile kavga ettiğim zaman üzülürüm.,Sadness
Gereksiz konuşan insanlardan.,Anger
Yüksel not aldığım zaman şaşırırım.,Surprise
Spor yaparken mutlu olurum.,Happy
Öykü'nün kül kedisi misali tam 12'de eve dönmesine.,Surprise
Çirkin kızların egolu olmasına.,Surprise
Barmenlik teklifi aldığımda çok şaşırdım.,Surprise
Planladığım gibi giden işler.,Happy
Sağlık problemleri.,Sadness
Haksızlık ve saygısızlık.,Anger
Güvendiğim dağlara kar yağdığında.,Sadness
Yapmacık insanlardan.,Disgust
Asla kabul etmez dediğim teklifin kabul olmasına.,Happy
Babamın aldığı hediye saat.,Happy
Beklenmedik yüksek sesler.,Fear
Adaletsizlikler.,Anger
Üzücü olaylar.,Sadness
Tiksindirici şeyler.,Disgust
Beklenmedik olaylar.,Surprise
Yakın arkadaşlarım ile zaman geçirmek.,Happy
Sınavlara girdiğim zamanlar.,Fear
Ablam ile her tartışmamızda.,Sadness
Sınav sırasında burnum kanamıştı ve sınavı yarım bırakmak zorunda kalmıştım.,Sadness
Böcek gördüğümde.,Disgust
Kardeşim olacağını öğrendiğimde.,Happy
Yorgun olmadığım zaman.,Happy
Geleceğim deyip gelmeyen arkadaşlarıma.,Anger
Aynı bardaktan su ya da kola içmek.,Disgust
Çok çalıştığım sınavdan iyi bir not aldığım zaman.,Happy
Terör olaylarından.,Fear
Suçlu olduğum bir kavgadan ötürü.,Sadness
Bazen gereksiz ters cevaplarım oluyor. O zaman kendimden tiksinirim.,Disgust
Kötü beklerken iyi not aldığım zaman.,Happy
Kardeşim doğduğunda.,Happy
Dedemin ölümüne şahit olduğum zaman.,Sadness
At pisliği kokusu.,Disgust
Oynadığım oyunda galip geldiğimde mutlu olurum.,Happy
Psikolojik rahatsızlığı olan bir sapığın eline düşmekten korkarım.,Fear
"Çok önemli bir araştırma yaparken ""internet"" bağlantısının kesilmesine öfkelenirim.",Anger
Uzun sürede yapabileceğim bir ödevin yarın için istenmesine üzülürüm.,Sadness
Hayvan ölüsü gördüğümde tiksinirim.,Disgust
Beklemediğim bir güzel olayın gerçekleşmesine şaşırırım.,Surprise
Basketbol oynarken mutlu oluyorum.,Happy
Erken yaşta ölmekten korkarım.,Fear
Yaşı benden küçük olan insanların benim dini ailevi değerlerime küfür ettiklerinde öfkelenirim.,Anger
Sevdiğim kızın beni değil bir başkasını sevdiğini öğrendim (o da ölmüş) buna üzüldüm.,Sadness
Otobüste çok fazla ter kokusu olunca tiksinirim.,Disgust
Arkadaşımın beni anlamamasına şaşırıyorum.,Surprise
"Arkadaşlarımla buluştuğumda, hediye aldığımda mutlu olurum.",Happy
Evde tek başıma iken gelen seslerden korkarım.,Fear
Birinin her şeyi biliyor edasıyla saçma sapan konuşmasına öfkelenirim.,Anger
"Arkadaşımla kavga ettiğimde, ailemle tartıştığımda ve benim hakkımda yanlış şeyler söylendiğinde üzülürüm.",Sadness
Birinin burnunu karıştırmasından ve ter kokusundan tiksinirim.,Disgust
Sürpriz yapılınca şaşırırım.,Surprise
"""60. Yıl lisesi'ni"" kazandığımda çok mutlu oldum.",Happy
"""TEOG"" sınavına girerken korkmuştum.",Fear
Arkadaşlarımın arkamdan kötü şeyler söylediklerini duyunca öfkelenirim.,Anger
"""İzmir' e"" taşınacağımızı duyunca üzülmüştüm.",Sadness
Ağzını şapırdatarak yemek yiyenlerden tiksinirim.,Disgust
"""60. Yıl lisesi'ni"" kazanınca çok şaşırdım.",Surprise
Uzun bir seyahatin arkasından aileme kavuşunca mutlu oldum.,Happy
Yurt dışında kaybolduğumda çok korkmuştum.,Fear
Biri bana alaycı tavırla laf söylediğinde öfkelenirim.,Anger
Yakın arkadaşlarımın benimle dalga geçmelerine üzüldüm.,Sadness
Bir arkadaşım yere düşen sakızını ağzına alınca tiksindim.,Disgust
Çok yakın bir arkadaşımın arkamdan konuştuğunu duyunca şaşırdım.,Surprise
Demokrasi dersine girdiğimde ve yurt dışına çıktığımda mutlu olurum.,Happy
Korku filmi izlerken korkarım.,Fear
Bilgisayarla oynayamadığım zamanlarda öfkelenirim.,Anger
Edebiyat dersine gireceğim zamanlarda üzülüyorum.,Sadness
Okul tuvaletine girerken tiksiniyorum.,Disgust
20 nin altında not aldığımda şaşırırım.,Surprise
Cuma günü hafta sonu tatiline gireceğim için mutlu olurum.,Happy
"""TEOG"", ""YGS"" ve ""LYS"" sınavlarından korkuyorum.",Fear
Sınavlarda zor soru çıktığında ve sınav sistemlerine öfkeleniyorum.,Anger
Sınavlardan düşük not aldığımda üzülürüm.,Sadness
Kötü kokulardan ve böceklerden tiksinirim.,Disgust
Matematik sınavında zor soru çıkınca şaşırırım.,Surprise
"""Süngerbob"" izlerken ve çikolata yerken mutlu oluyorum.",Happy
Karanlıktan ve kilo almaktan korkuyorum.,Fear
"Uyurken odama girilip uykum bölündüğünde, ders çalışırken rahatsız edildiğimde öfkelenirim.",Anger
Yetim çocukları görünce üzülüyorum.,Sadness
Yemeğime sinek konduğunda tiksinirim.,Disgust
Ummadığım sınavdan 100 alınca şaşırırım.,Surprise
Çok istediğim bir şey olunca mutlu olurum.,Happy
Korku filmlerinden korkuyorum.,Fear
Aniden kafama vurulunca öfkelenirim.,Anger
Kuşum ölünce çok üzüldüm.,Sadness
Yolda kesip biçilmiş hayvanlar gördüğümde tiksiniyorum.,Disgust
Filmlerde gördüğüm ilginç olaylarda şaşırırım.,Surprise
Evime kedi alındığında mutlu olurum.,Happy
Karanlıktan korkarım.,Fear
Annemin ders çalış demesine öfkeleniyorum.,Anger
"""TEOG"" Türkçe sınavında yanlış yapınca üzüldüm.",Sadness
Kusmaktan ve sevmediğim biri tarafından öpülmekten tiksinirim.,Disgust
"""TEOG"" Matematik sınavını tam yaptığımda şaşırdım.",Surprise
Ödül kazandığımda mutlu olurum.,Happy
Köpek havladığında korkarım.,Fear
Biri yalan söylediğinde öfkelenirim.,Anger
Sınavdan düşük not alınca üzülürüm.,Sadness
Yemek yerken konuşulmasından tiksinirim.,Disgust
Beklenmedik bir haber alınca şaşırırım.,Surprise
Sınavlarda yüksek not alınca mutlu olurum.,Happy
Gece kabus görürken uyandığımda korkarım.,Fear
İnsanlar beni küçümsediğinde kızarım.,Anger
Kedimi kaybettiğimde üzüldüm.,Sadness
Çorapla ıslak yere basınca tiksinirim.,Disgust
Otobüs durakta beni almayınca şaşırdım.,Surprise
Akrabalarımla ve sevdiğim insanlarla birlikte olduğumda mutlu olurum.,Happy
Köpek beni kovaladığında korkmuştum.,Fear
Biri sevmediğim şeyleri yapınca öfkelenirim.,Anger
Kendimle ilgili kötü şeyler düşündüğümde üzülürüm.,Sadness
Çöplerden ve böceklerden tiksinirim.,Disgust
Bir anda olan araba kazalarında şaşırırım.,Surprise
Sınavlardan iyi not aldığımda mutlu olurum.,Happy
Ailemden birinin veya arkadaşlarımın başına kaza gelmesinden korkarım.,Fear
Haklı iken haksız duruma düşürülünce ve hakkımın yenmesine öfkeleniyorum.,Anger
Annemle babamın yüksek sesle tartışmalarına üzülürüm.,Sadness
Yolda gördüğüm çöplerden tiksinirim.,Disgust
Sürpriz doğum günü kutlamasına şaşırdım.,Surprise
Zor bir sınavdan yüksek not aldığımda mutlu olurum.,Happy
Aniden karşıma bir şey çıkınca korkuyorum.,Fear
Milli değerlerimize ve şahsıma hakaret edildiğinde öfkelenirim.,Anger
Değer verdiğim bir varlığın zarar görmesine üzülürüm.,Sadness
Birinin burnunu karıştırmasından ve dışkıya bastığımda tiksinirim.,Disgust
Yüksek not beklediğim bir sınavdan düşük not alınca şaşırırım.,Surprise
"Günüm dolu ve sağlıklı geçtiğinde, İyi anlaştığım insanlarla birlikte olmaktan ve sınavlarda emeğimin karşılığını aldığımda mutlu olurum.",Happy
Gece uyku sersemliğinde kalktığımda farklı cisimler görüp korkuyorum.,Fear
Bilgisayarda oyun oynarken internet in kesilmesine öfkeleniyorum.,Anger
Çöplerin gelişigüzel yerlere atılmasına ve kendini küçük duruma düşüren insanlara üzülürüm.,Sadness
Bilerek ve vurgulayarak garip davranışlar gösteren insanlardan tiksinirim.,Disgust
Sınıfa erken girdiğimi sanırken sınıfta öğretmeni görünce şaşırdım.,Surprise
Sevdiklerimle birlikte olduğumda mutlu oluyorum. Sevdiğim hoşlandığım insanın bana karşı aynı şeyleri düşündüğünü öğrenince mutlu oldum.,Happy
Evde yalnız kaldığımda çatı katından gelen seslerden korktum.,Fear
Bana hesap sorulduğunda öfkeleniyorum.,Anger
Değer verdiğim insanın bana değer vermediğini anladığımda üzüldüm.,Sadness
Sokağa tüküren insanlardan tiksiniyorum.,Disgust
Bana güzel bir sürpriz yapıldığında şaşırırım.,Surprise
Hoca derse gelmeyince yemek yerken ve uyurken mutlu oluyorum.,Happy
Karanlıktan korkarım.,Fear
"Öğretmenler tarafından aşağılandığımda , çok ödev verildiğinde ve olgun olmayan insanların davranışlarına öfkeleniyorum.",Anger
Hocanın derse girer girmez konuya girmesine üzülüyorum.,Sadness
Böceklerden tiksiniyorum.,Disgust
Derste anlatılan örnekler ve sınav sorularını karşılaştırınca şaşırıyorum.,Surprise
Kız arkadaşımla birlikte olunca mutlu oluyorum.,Happy
Param bittiği an korkarım.,Fear
En yakın arkadaşıma kötü bir şey yapılınca öfkeleniyorum.,Anger
En yakın arkadaşımın annesi ölünce üzüldüm.,Sadness
Dışkıya bastığımda tiksinirim.,Disgust
Hiç beklemediğim kızlarla arkadaşlık kurunca şaşırıyorum.,Surprise
Yaz tatiline girilmesinden ve tatilde yurt dışındaki arkadaşımın gelmesinden mutlu oluyorum.,Happy
Bilgisayar oyununda takımıma Rus gelince öfkelendim.,Anger
Bulunduğum ortamdaki kötü kokulardan tiksinirim.,Disgust
Uzun zamandır görmediğim bir arkadaşımı birden görünce şaşırdım.,Surprise
Son saniyede gol atıp takımım maçı kazandığında çok şaşırdım.,Surprise
İnternet paketim bitecek diye korkarım.,Fear
"""CS:GO"" Oyununda takımıma ""Rus"" düşünce öfkeleniyorum.",Anger
İnternet paketim bittiğinde üzülürüm.,Sadness
Çöp kovasının yanından geçerken tiksinirim.,Disgust
Arkadaşım orta sahadan gol atınca şaşırdım.,Surprise
Uzun süre hazırlandığım bir sınavdan yüksek not alınca mutlu oldum.,Happy
Yolda dalgın giderken aniden hızla yaklaşan bir araba görünce korkarım.,Fear
Konuştuğum kişinin benimle göz teması kurmamasına öfkelenirim.,Anger
Çok sevdiğim bir arkadaşım başka şehre taşınınca üzüldüm.,Sadness
Bulunduğum ortamdaki ter kokusundan tiksinirim.,Disgust
Uzun zamandır görmediğim kuzenimi görünce şaşırdım.,Surprise
"Sevdiklerime kavuşunca, okullar tatil olunca ve başarılı olduğumda mutlu olurum.",Happy
Yolda tek başıma yürürken köpekle karşılaşınca korkarım.,Fear
Hayvanlara kötü davranılmasına öfkelenirim.,Anger
"Tanıdığım kişilerin sağlığı bozulduğunda, Güzel giden yaz tatilim bittiğinde üzüldüm.",Sadness
Yolda yürürken yere tükürenlerden tiksinirim.,Disgust
Sürpriz yapıldığında şaşırırım.,Surprise
Sınavdan yüksek not alınca mutlu olurum.,Happy
